	20092228824024-56-0-29-2 s1	20092228824024-56-0-29-2 s2	20092228824024-56-0-29-2 s3	20092228824024-56-0-29-2 s4	20092228824024-56-0-29-2 s5	20092228824024-56-0-29-2 s6	20092228824024-56-0-29-2 s7	20092228824024-56-0-29-2 s8	20092228824024-56-0-29-2 s9	20092228824024-56-0-29-2 s10	20092228824024-56-0-29-3 s1	20092228824024-56-0-29-3 s2	20092228824024-56-0-29-3 s3	20092228824024-56-0-29-3 s4	20092228824024-56-0-29-3 s5	20092228824024-56-0-29-3 s6	20092228824024-56-0-29-3 s7	20092228824024-56-0-29-3 s8	20092228824024-56-0-29-3 s9	20092228824024-56-0-29-3 s10	20092228824024-56-0-29-4 s1	20092228824024-56-0-29-4 s2	20092228824024-56-0-29-4 s3	20092228824024-56-0-29-4 s4	20092228824024-56-0-29-4 s5	20092228824024-56-0-29-4 s6	20092228824024-56-0-29-4 s7	20092228824024-56-0-29-4 s8	20092228824024-56-0-29-4 s9	20092228824024-56-0-29-4 s10	20092228824024-56-0-29 s1	20092228824024-56-0-29 s2	20092228824024-56-0-29 s3	20092228824024-56-0-29 s4	20092228824024-56-0-29 s5	20092228824024-56-0-29 s6	20092228824024-56-0-29 s7	20092228824024-56-0-29 s8	20092228824024-56-0-29 s9	20092228824024-56-0-29 s10	20092228824024-57-0-30 s1	20092228824024-57-0-30 s2	20092228824024-57-0-30 s3	20092228824024-57-0-30 s4	20092228824024-57-0-30 s5	20092228824024-57-0-30 s6	20092228824024-57-0-30 s7	20092228824024-57-0-30 s8	20092228824024-57-0-30 s9	20092228824024-57-0-30 s10	20092228824024-57-0-30 s11	20092228824024-57-0-30 s12	20092228824024-57-0-30 s13	20092228824024-57-0-30 s14	20092228824024-57-0-30 s15	20092228824024-58-0-34-2 s1	20092228824024-58-0-34-2 s2	20092228824024-58-0-34-2 s3	20092228824024-58-0-34-2 s4	20092228824024-58-0-34-2 s5	20092228824024-58-0-34-2 s6	20092228824024-58-0-34-2 s7	20092228824024-58-0-34-2 s8	20092228824024-58-0-34-2 s9	20092228824024-58-0-34-2 s10	20092228824024-58-0-34-2 s11	20092228824024-58-0-34-2 s12	20092228824024-58-0-34-2 s13	20092228824024-58-0-34-2 s14	20092228824024-58-0-34-2 s15	20092228824024-58-0-34-2 s16	20092228824024-58-0-34-2 s17	20092228824024-58-0-34-2 s18	20092228824024-58-0-34 s1	20092228824024-58-0-34 s2	20092228824024-58-0-34 s3	20092228824024-58-0-34 s4	20092228824024-58-0-34 s5	20092228824024-58-0-34 s6	20092228824024-58-0-34 s7	20092228824024-58-0-34 s8	20092228824024-58-0-34 s9	20092228824024-58-0-34 s10	20092228824024-58-0-34 s11	20092228824024-58-0-34 s12	20092228824024-58-0-34 s13	20092228824024-58-0-34 s14	20092228824024-58-0-34 s15	20092228824024-58-0-34 s16	20092228824024-58-0-34 s17	20092228824024-58-0-34 s18	20092228824024-59-0-35 s1	20092228824024-59-0-35 s2	20092228824024-59-0-35 s3	20092228824024-59-0-35 s4	20092228824024-59-0-35 s5	20092228824024-59-0-35 s6	20092228824024-59-0-35 s7	20092228824024-59-0-35 s8	20092228824024-59-0-35 s9	20092228824024-59-0-35 s10	20092228824024-59-0-35 s11	20092228824024-59-0-35 s12	20092228824024-59-0-35 s13	20092228824024-59-0-35 s14	20092228824024-59-0-35 s15	20092228824024-59-0-35 s16	20092228824024-59-0-35 s17	20092228824024-59-0-35 s18	20092228824024-59-0-35 s19	20092228824024-59-0-35 s20	20092228824024-60-0-36 s1	20092228824024-60-0-36 s2	20092228824024-60-0-36 s3	20092228824024-60-0-36 s4	20092228824024-60-0-36 s5	20092228824024-60-0-36 s6	20092228824024-60-0-36 s7	20092228824024-60-0-36 s8	20092228824024-60-0-36 s9	20092228824024-60-0-36 s10	20092228824024-61-0-37 s1	20092228824024-61-0-37 s2	20092228824024-61-0-37 s3	20092228824024-61-0-37 s4	20092228824024-61-0-37 s5	20092228824024-61-0-37 s6	20092228824024-61-0-37 s7	20092228824024-61-0-37 s8	20092228824024-61-0-37 s9	20092228824024-62-0-38 s1	20092228824024-62-0-38 s2	20092228824024-62-0-38 s3	20092228824024-62-0-38 s4	20092228824024-62-0-38 s5	20092228824024-62-0-38 s6	20092228824024-62-0-38 s7	20092228824024-62-0-38 s8	20092228824024-62-0-38 s9	20092228824024-62-0-58 s1	20092228824024-62-0-58 s2	20092228824024-62-0-58 s3	20092228824024-62-0-58 s4	20092228824024-62-0-58 s5	20092228824024-62-0-58 s6	20092228824024-62-0-58 s7	20092228824024-62-0-58 s8	20092228824024-63-0-39 s1	20092228824024-63-0-39 s2	20092228824024-63-0-39 s3	20092228824024-63-0-39 s4	20092228824024-63-0-39 s5	20092228824024-63-0-39 s6	20092228824024-63-0-39 s7	20092228824024-63-0-39 s8	20092228824024-63-0-39 s9	20092228824024-63-0-39 s10	20092228824024-64-0-40 s1	20092228824024-64-0-40 s2	20092228824024-64-0-40 s3	20092228824024-64-0-40 s4	20092228824024-64-0-40 s5	20092228824024-64-0-40 s6	20092228824024-64-0-40 s7	20092228824024-64-0-40 s8	20092228824024-64-0-40 s9	20092228824024-64-0-40 s10	20092228824024-64-0-40 s11	20092228824024-65-0-41 s1	20092228824024-65-0-41 s2	20092228824024-65-0-41 s3	20092228824024-65-0-41 s4	20092228824024-65-0-41 s5	20092228824024-65-0-41 s6	20092228824024-65-0-41 s7	20092228824024-65-0-41 s8	20092228824024-65-0-41 s9	20092228824024-66-0-42 s1	20092228824024-66-0-42 s2	20092228824024-66-0-42 s3	20092228824024-66-0-42 s4	20092228824024-66-0-42 s5	20092228824024-66-0-42 s6	20092228824024-66-0-42 s7	20092228824024-67-0-43 s1	20092228824024-67-0-43 s2	20092228824024-67-0-43 s3	20092228824024-67-0-43 s4	20092228824024-67-0-43 s5	20092228824024-67-0-43 s6	20092228824024-67-0-43 s7	20092228824024-68-0-44 s1	20092228824024-68-0-44 s2	20092228824024-68-0-44 s3	20092228824024-68-0-44 s4	20092228824024-68-0-44 s5	20092228824024-68-0-44 s6	20092228824024-68-0-44 s7	
dip_01 s1	NaN	0.021394514906427898	0.04477841327401696	0.0	0.042609422808040316	0.10920728788492436	0.09028891723077304	0.05662934328164128	0.020661318319370722	0.02285156570358743	NaN	0.021394514906427898	0.04477841327401696	0.0	0.042609422808040316	0.10920728788492436	0.09028891723077304	0.05662934328164128	0.020661318319370722	0.02285156570358743	NaN	0.021394514906427898	0.04477841327401696	0.0	0.042609422808040316	0.10920728788492436	0.09028891723077304	0.05662934328164128	0.020661318319370722	0.02285156570358743	NaN	0.021394514906427898	0.04477841327401696	0.0	0.042609422808040316	0.10920728788492436	0.09028891723077304	0.05662934328164128	0.020661318319370722	0.02285156570358743	0.06836019383276899	0.02858621329310703	0.02354854345497736	0.010498709625817528	0.022532567323806162	0.006913048740357533	0.005420383061233354	0.01536753647836788	0.0	0.0070563929272358435	0.027842690538597777	0.01082760149281006	0.0030310636463924414	0.10594814424950176	0.020578645626345926	0.04855117852588836	0.0	0.0	0.019327759786832818	0.011613586601511587	0.17216218143064474	0.01667660936911925	0.02073711133336119	0.1154774231859594	0.0	0.0	0.023639756498131798	0.0	0.010172388812653956	0.021393591343674977	0.005410173982717149	0.002026622848073668	0.00737767512672778	0.04855117852588836	0.0	0.0	0.019327759786832818	0.011613586601511587	0.17216218143064474	0.01667660936911925	0.02073711133336119	0.1154774231859594	0.0	0.0	0.023639756498131798	0.0	0.010172388812653956	0.021393591343674977	0.005410173982717149	0.002026622848073668	0.00737767512672778	0.011959444078317278	0.030650571042302645	0.015083668903529508	0.0	0.0	0.00943176108787584	0.0	0.1021021158642841	0.06713199460969621	0.028663246744331076	0.003628839723896119	0.0016713804357419892	0.028441746662251292	0.05033535873995646	0.013309434453461872	0.0	0.010903747608013617	0.021594044471938537	0.031020033736844727	0.0	0.07396400731789575	0.03858449810134829	0.015112799027961699	0.0015161451832995108	0.04211998904371527	0.0	0.0	0.0	0.0	0.010122284939019049	0.05996451027253335	0.049300973294240706	0.049391137895640834	0.018778141899434383	0.02644161510647159	0.0	0.020177112903141337	0.009676488329931572	0.024417064065599906	0.06511594482251738	0.0621029990815901	0.026969927968123256	0.016184834975571133	0.039237721939448904	0.0	0.0	0.05266985112822872	0.06750784362108998	0.11949258055876343	0.14317316158841867	0.04442730237247181	0.04033237026895163	0.0	0.0	0.06621754651865036	0.06702653985558688	0.029852112141174898	0.0	0.003870160909248335	0.0	0.0	0.0	0.025375864569507675	0.04151880255518098	0.0	0.06069050311241001	0.10530209619585046	0.007982038978399913	0.017015175510972088	0.014637426151103031	0.0	0.0	0.0045126809552855415	0.0	0.013533839976699026	0.0	0.0024981841457910625	0.04377069135589761	0.0	0.11679240950449965	0.015861412535825337	0.009574838455599753	0.0	0.016613431268907165	0.0	0.011323449500122455	0.076379389977789	0.036346477568962816	0.020643132682099705	0.016613492258783454	0.013452999540330348	0.0	0.02605796729418182	0.03497265073420772	0.00511619259161405	0.06733413588901419	0.014007551392253252	0.0	0.026041910642313287	0.009816615878815283	0.009745969072836692	0.009306880429556984	0.0	0.0	0.045838362602306226	0.019789286784323137	0.00708918739157653	
dip_01 s2	NaN	0.0	0.0	0.023990626650142892	0.0	0.026830926941931482	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.023990626650142892	0.0	0.026830926941931482	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.023990626650142892	0.0	0.026830926941931482	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.023990626650142892	0.0	0.026830926941931482	0.0	0.0	0.0	0.0	0.14725089280025658	0.011787831809925396	0.054938600864190404	0.0	0.07879016318699829	0.0	0.0	0.0	0.0	0.049501746787160635	0.02814633477968592	0.013445821194603578	0.0	0.018324655276660416	0.0	0.011733766110999213	0.0	0.0	0.0	0.027419672297186063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01965281675014871	0.01815135545792325	0.0	0.0	0.02311067535383246	0.011733766110999213	0.0	0.0	0.0	0.027419672297186063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01965281675014871	0.01815135545792325	0.0	0.0	0.02311067535383246	0.0	0.017913139330494102	0.0030105375535792703	0.031357400594734235	0.012250227573820105	0.01786223596965065	0.03527531950503054	0.03519164479931331	0.09745848093318853	0.007671631504293893	0.0	0.0	0.022165533800731996	0.00792109948578593	0.01307833297734486	0.004608331908307579	0.09147884588847137	0.0214660358381852	0.017877068940840412	0.0	0.0	0.0	0.0	0.017773201074412184	0.0	0.0	0.0	0.0	0.0	0.0	0.025286431413137588	0.015506390900922973	0.02892086658547137	0.05178703989854977	0.0	0.029136971625590147	0.0	0.07614440303040587	0.00822658683450612	0.0	0.0	0.051276111453871266	0.029865037300932575	0.0	0.0	0.0	0.0	0.021027905253604606	0.0	0.0	0.06070053710420336	0.0	0.0	0.0	0.0	0.02791181741641138	0.0	0.11341675665553189	0.04717227713319043	0.0	0.0	0.006245502676774596	0.07735346556586059	0.07970270816753552	0.004566054217823343	0.033223096718836484	0.0448990912230422	0.005947919560877291	0.06609416049377485	0.01411129255674998	0.006298037966393161	0.0	0.003986400656493326	0.0035572078526697366	0.017931881861930923	0.0035430410431771435	0.0	0.035945983836565686	0.01713172487495709	0.042071249319965	0.006179135567204223	0.0	0.04112673417611184	0.0	0.02380387251831293	0.0	0.027744715819289414	0.17586523633712942	0.013716048435800038	0.009487385381972554	0.0	0.0	0.0	0.016622013256571595	0.013558587705209946	0.0	0.0	0.028644186270131405	0.0037064123583775235	0.007500582008793249	0.03620336433276574	0.04473406339726717	0.007003022760672213	0.03797293864743815	0.02482951753569059	0.00367651389413761	0.0	
dip_01 s3	NaN	0.0	0.0	0.0	0.0	0.0	0.050994328081772296	0.005670002568829263	0.017043508053426415	0.0239792246850665	NaN	0.0	0.0	0.0	0.0	0.0	0.050994328081772296	0.005670002568829263	0.017043508053426415	0.0239792246850665	NaN	0.0	0.0	0.0	0.0	0.0	0.050994328081772296	0.005670002568829263	0.017043508053426415	0.0239792246850665	NaN	0.0	0.0	0.0	0.0	0.0	0.050994328081772296	0.005670002568829263	0.017043508053426415	0.0239792246850665	0.17142376091287925	0.006510233532254873	0.014771317386425308	0.0	0.0	0.03469083758726154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017505950444729013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035680148826859555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017505950444729013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035680148826859555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09781532670319344	0.0	0.0	0.0	0.0	0.0	0.03565934117238292	0.0	0.0	0.0	0.0	0.0	0.0	0.018384268674372855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013368730643461361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013147949928226564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02357593186640955	0.014523750622571576	0.007558712251479986	0.0	0.0	0.0	0.0	0.0	0.0	0.038463948952291716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035615344334886764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018849076228150338	0.0	0.0	
dip_01 s4	NaN	0.009659583890186327	0.08017620561361614	0.010969718349230885	0.006083519484478292	0.023607413797643875	0.022174050280502282	0.00801937925667268	0.0	0.030675291669242256	NaN	0.009659583890186327	0.08017620561361614	0.010969718349230885	0.006083519484478292	0.023607413797643875	0.022174050280502282	0.00801937925667268	0.0	0.030675291669242256	NaN	0.009659583890186327	0.08017620561361614	0.010969718349230885	0.006083519484478292	0.023607413797643875	0.022174050280502282	0.00801937925667268	0.0	0.030675291669242256	NaN	0.009659583890186327	0.08017620561361614	0.010969718349230885	0.006083519484478292	0.023607413797643875	0.022174050280502282	0.00801937925667268	0.0	0.030675291669242256	0.008234802030131475	0.1849187652553348	0.007475956302555294	0.0	0.009108353480836363	0.0	0.015442367907096015	0.0	0.0	0.0	0.013812205713660526	0.004397974248263304	0.0	0.0	0.0	0.10567567330344564	0.0	0.005439339768525239	0.00601982858016339	0.007296658860171574	0.06801531548896961	0.0	0.0	0.033067724810786056	0.0	0.0	0.04002620644366038	0.0	0.006428211466004105	0.00274743148364925	0.0	0.00496432807031428	0.0	0.10567567330344564	0.0	0.005439339768525239	0.00601982858016339	0.007296658860171574	0.06801531548896961	0.0	0.0	0.033067724810786056	0.0	0.0	0.04002620644366038	0.0	0.006428211466004105	0.00274743148364925	0.0	0.00496432807031428	0.0	0.0	0.0070570085812995936	0.006895051678842964	0.0	0.0	0.0066163403848378145	0.0017487124019718145	0.03888937488964471	0.03611239617214683	0.001161196031597302	0.0	0.0047004233874187	0.008025290365149556	0.00319037904179314	0.0	0.0	0.0	0.0	0.07508131275979571	0.008023671041435297	0.0663227359458088	0.0	0.07197253808676783	0.019621998157954065	0.0391469589413564	0.04220056653780841	0.0	0.0	0.0	0.0	0.17544356257703447	0.008737502303645565	0.05160807940239796	0.00736442193677465	0.0	0.0029806062180619264	0.006608094018786216	0.008054678696858728	0.018270357408634093	0.0	0.08938811899953723	0.02889293484298267	0.006163244835302874	0.006941299367908352	0.018452647750493243	0.10627438667938721	0.0	0.01735810702603339	0.0	0.0816144166252208	0.023326592548114027	0.0068289695745165045	0.01866603838895727	0.1059033154913357	0.0	0.01825927214752369	0.04357487632381076	0.0021125123609049873	0.010901270758806106	0.0	0.008280533188312126	0.0050348372353907185	0.04101106267154443	0.017085763963957126	0.001493504083946965	0.03314348141669024	0.024696042389596468	0.00776032410119505	0.023697169256060597	0.14770055410037194	0.018890193583542405	0.0	0.0026078120743646366	0.0	0.008007398460496976	0.003164257004708963	0.0021149294486517804	0.050260297191212576	0.011546640257860872	0.023519158624491658	0.01992807383712777	0.0	0.0	0.0	0.003784113522406829	0.0	0.023254806075508807	0.01935427287653056	0.06123242792407138	0.05923077857760365	0.0037963767867792626	0.013289381823507073	0.0	0.01509568009351242	0.02660915330077354	0.01356891362750018	0.010502241387043665	0.0	0.01928750707570969	0.0	0.001628067157764139	0.04438290306852584	0.013743651644184857	0.01387568640568272	0.026420542411959878	0.001202545623341242	0.0060016116933239326	
dip_01 s5	NaN	0.0	0.02197573397732489	0.012536473182954538	0.01714395750742003	0.055726707071159114	0.07736142144531163	0.04246202445035537	0.06627177796137852	0.042657918838904796	NaN	0.0	0.02197573397732489	0.012536473182954538	0.01714395750742003	0.055726707071159114	0.07736142144531163	0.04246202445035537	0.06627177796137852	0.042657918838904796	NaN	0.0	0.02197573397732489	0.012536473182954538	0.01714395750742003	0.055726707071159114	0.07736142144531163	0.04246202445035537	0.06627177796137852	0.042657918838904796	NaN	0.0	0.02197573397732489	0.012536473182954538	0.01714395750742003	0.055726707071159114	0.07736142144531163	0.04246202445035537	0.06627177796137852	0.042657918838904796	0.018238072511085963	0.02942944088019659	0.0	0.0	0.0017556422435004435	0.04345509468574643	0.11689093596161904	0.0	0.0	0.03656006232752272	0.03958267341205163	0.022220626802434907	0.0073151990276799535	0.01883565824009405	0.005336595443322202	0.010723459017589494	0.0	0.010337477638318528	0.023351940121984844	0.011738899236420039	0.06640187597896109	0.0032172836221018627	0.006645224462575737	0.1065884302996315	0.025837138611824226	0.0	0.0	0.0	0.02134054252510181	0.012808783389760405	0.0	0.0023884301545452837	0.0029675590381070525	0.010723459017589494	0.0	0.010337477638318528	0.023351940121984844	0.011738899236420039	0.06640187597896109	0.0032172836221018627	0.006645224462575737	0.1065884302996315	0.025837138611824226	0.0	0.0	0.0	0.02134054252510181	0.012808783389760405	0.0	0.0023884301545452837	0.0029675590381070525	0.0	0.04140599942368429	0.0	0.0	0.0	0.011808551900566473	0.0	0.03081447985354875	0.028535079858804442	0.014309121470517406	0.0	0.004012082891731983	0.01713895600332501	0.01903052952495519	0.010032196192530672	0.014810227835604206	0.008771737493881894	0.026304487526288285	0.11927019143872553	0.016976454391411523	0.04065380712216926	0.06873313110364057	0.020421868237917674	0.03516404890824266	0.015412132441319325	0.023213193263463546	0.0	0.0	0.0	0.108357980087843	0.07682806529501035	0.06403668527891006	0.07269248375331017	0.07615329693573653	0.01883223768442914	0.03319424266906388	0.01714528976735399	0.0	0.006725717410026396	0.038186232235839696	0.02807903364344396	0.05578107469117726	0.001261156718730323	0.024969591287903718	0.017534649572020708	0.0	0.02601360999299186	0.01307163032556207	0.0510885558244555	0.034685417787991966	0.04315039741073018	0.02595694450926426	0.011824949513076529	0.0	0.02393406458157034	0.014279914632600015	0.05381991717394926	0.032468067934113484	0.0030169820714045555	0.0	0.0	0.015893299320950422	0.0	0.013931211151428402	0.0	0.01150319776227689	0.026728871174372393	0.019535627633054452	0.02528138510034464	0.00507137571549299	0.003915065389546296	0.004240593595634136	0.0	0.0	0.029693592817058707	0.009988502379134184	0.0	0.212075261454577	0.024219897629738835	0.07592973591145252	0.050518586712212946	0.014579531035910299	0.0	0.013365006528250959	0.009839897663420406	0.0	0.026950844984802276	0.0	0.01902549408919986	0.012699935806564108	0.0	0.021284285673205543	0.0	0.023899790967636034	0.0	0.02928513447537288	0.029939300570726104	0.016726071842653765	0.01976063144650153	0.0	0.010202900936852746	0.039921060835972376	0.0	0.048646858742432735	0.06299189499241668	0.004205403962519502	0.013686669180210219	
dip_02 s1	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042964463946486536	0.0	0.0	0.0	0.0	0.0	0.0	
dip_02 s2	NaN	0.0	0.04174281162217781	0.005179529275651751	0.04478496656498757	0.0	0.03267748763334232	0.05151979195256016	0.06189233941042056	0.02658402915476508	NaN	0.0	0.04174281162217781	0.005179529275651751	0.04478496656498757	0.0	0.03267748763334232	0.05151979195256016	0.06189233941042056	0.02658402915476508	NaN	0.0	0.04174281162217781	0.005179529275651751	0.04478496656498757	0.0	0.03267748763334232	0.05151979195256016	0.06189233941042056	0.02658402915476508	NaN	0.0	0.04174281162217781	0.005179529275651751	0.04478496656498757	0.0	0.03267748763334232	0.05151979195256016	0.06189233941042056	0.02658402915476508	0.06854253891440065	0.008127872162102161	0.0	0.0	0.014628952607915672	0.0	0.0	0.00487898399447723	0.0	0.07249212265915404	0.09685263026522897	0.08196841818894489	0.024728119975642456	0.10492295487212228	0.027779282055862234	0.01827378615280343	0.0	0.0	0.020819903816246463	0.04258588811575423	0.0521136761333669	0.0	0.0	0.01631582526285398	0.0	0.0	0.06428620478672838	0.0	0.03647463211938894	0.0	0.0	0.007249815928075352	0.0	0.01827378615280343	0.0	0.0	0.020819903816246463	0.04258588811575423	0.0521136761333669	0.0	0.0	0.01631582526285398	0.0	0.0	0.06428620478672838	0.0	0.03647463211938894	0.0	0.0	0.007249815928075352	0.0	0.017699785611244658	0.039182833728877015	0.0	0.0	0.0	0.0	0.0	0.04738020300841039	0.027599799624177218	0.0	0.0	0.004545169700759487	0.0	0.027684584588180714	0.0	0.0	0.0	0.07146901168470869	0.02603276199871744	0.06198373267203188	0.07197753911328207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045768583397966134	0.057625126014235376	0.0418452728635937	0.022681212683855995	0.0	0.033334674391468214	0.0	0.01376743792633682	0.0028801517507040194	0.056890022005739775	0.08135801052511543	0.1355493082689892	0.08100048352561277	0.028135532005516595	0.0765833803147767	0.1706279607426188	0.026182157100013044	0.09107105964646664	0.10643115445723349	0.10422198970436221	0.1762020057569155	0.029248073570175566	0.06886134047853015	0.17581073451428025	0.02359303716899741	0.10735616208441075	0.14110898880550515	0.021510554117670395	0.1210379009915307	0.0	0.0	0.009737075903335042	0.01499389403714026	0.01243568764463169	0.0	0.15974985093752658	0.03863638118670936	0.0	0.011303229004168504	0.0	0.0	0.0	0.0	0.0	0.04501246958983068	0.0203284889452499	0.0	0.004470333214548044	0.0	0.020783772642258825	0.02596907121808325	0.022427841243170016	0.0	0.0	0.007706310288879906	0.0	0.06233925128859611	0.0254898724593625	0.004088979331931488	0.0	0.0	0.0	0.060293614814527996	0.01616347668374793	0.0	0.015140620174816424	0.029058057401005553	0.0	0.030780250000212398	0.0023498022170728625	0.042158915472984664	0.009613902191917866	0.0	0.0	0.023700319199485478	0.026310686150991226	0.0060834589988366565	
dip_02 s3	NaN	0.07821308344061517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06551072286193081	NaN	0.07821308344061517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06551072286193081	NaN	0.07821308344061517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06551072286193081	NaN	0.07821308344061517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06551072286193081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06119847288480688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04243198838717863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04243198838717863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03418633048907168	0.0	0.0	0.0	0.0	0.0	0.0	0.045542860108193396	0.0	0.016749849744236954	0.0	0.027163535236675647	0.0	0.0	0.0	0.0	0.0	0.0	0.047363218783282826	0.0	0.0	0.0	0.0	0.0	0.0	0.08480397202136382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04170172949056173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04140996749231694	0.0	0.0	0.05691462768765692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05879235607077047	0.04343859721129698	0.0	0.0	0.0	
